CustomerID,CustomerName,Gender,City,Country,JoinDate,Segment
C0724,Customer_724,Male,Jeddah,Saudi Arabia,11/6/2023,Corporate
C0725,Customer_725,Male,Medina,Saudi Arabia,3/19/2021,Corporate
C0726,Customer_726,Female,Khobar,Saudi Arabia,1/19/2019,SMB
C0727,Customer_727,Male,Jeddah,Saudi Arabia,2/14/2022,SMB
C0728,Customer_728,Male,Medina,Saudi Arabia,2/21/2020,SMB
C0729,Customer_729,Male,Dammam,Saudi Arabia,8/28/2022,Retail
C0730,Customer_730,Female,Riyadh,Saudi Arabia,12/10/2021,SMB
C0731,Customer_731,Female,Medina,Saudi Arabia,7/7/2022,SMB
C0732,Customer_732,Female,Medina,Saudi Arabia,5/27/2023,SMB
C0733,Customer_733,Male,Dammam,Saudi Arabia,12/12/2022,Corporate
C0734,Customer_734,Male,Dammam,Saudi Arabia,11/21/2025,SMB
C0735,Customer_735,Male,Jeddah,Saudi Arabia,7/6/2022,Retail
C0736,Customer_736,Male,Dammam,Saudi Arabia,4/24/2020,Retail
C0737,Customer_737,Female,Jeddah,Saudi Arabia,9/23/2024,Corporate
C0738,Customer_738,Female,Medina,Saudi Arabia,7/18/2020,SMB
C0739,Customer_739,Female,Khobar,Saudi Arabia,1/30/2021,Corporate
C0740,Customer_740,Male,Medina,Saudi Arabia,11/14/2020,Corporate
C0741,Customer_741,Female,Jeddah,Saudi Arabia,2/5/2021,Corporate
C0742,Customer_742,Female,Medina,Saudi Arabia,8/8/2019,Corporate
C0743,Customer_743,Male,Khobar,Saudi Arabia,7/13/2020,Retail
C0744,Customer_744,Female,Medina,Saudi Arabia,9/1/2024,SMB
C0745,Customer_745,Female,Khobar,Saudi Arabia,7/7/2024,Corporate
C0746,Customer_746,Female,Khobar,Saudi Arabia,11/16/2020,Retail
C0747,Customer_747,Male,Jeddah,Saudi Arabia,4/11/2022,Retail
C0748,Customer_748,Female,Jeddah,Saudi Arabia,1/11/2025,Corporate
C0749,Customer_749,Male,Khobar,Saudi Arabia,5/5/2025,SMB
C0750,Customer_750,Female,Medina,Saudi Arabia,9/23/2024,Retail
C0751,Customer_751,Male,Dammam,Saudi Arabia,2/2/2025,Corporate
C0752,Customer_752,Male,Khobar,Saudi Arabia,2/15/2025,Retail
C0753,Customer_753,Female,Riyadh,Saudi Arabia,10/10/2021,Corporate
C0754,Customer_754,Male,Khobar,Saudi Arabia,12/12/2021,Corporate
C0755,Customer_755,Male,Khobar,Saudi Arabia,4/25/2020,Retail
C0756,Customer_756,Male,Medina,Saudi Arabia,12/7/2022,SMB
C0757,Customer_757,Female,Jeddah,Saudi Arabia,11/28/2025,Retail
C0758,Customer_758,Male,Jeddah,Saudi Arabia,9/1/2019,SMB
C0759,Customer_759,Female,Medina,Saudi Arabia,2/25/2022,SMB
C0760,Customer_760,Male,Dammam,Saudi Arabia,4/13/2022,Corporate
C0761,Customer_761,Female,Medina,Saudi Arabia,1/26/2020,Retail
C0762,Customer_762,Female,Riyadh,Saudi Arabia,2/9/2022,SMB
C0763,Customer_763,Male,Jeddah,Saudi Arabia,10/19/2021,Retail
C0764,Customer_764,Female,Jeddah,Saudi Arabia,5/28/2023,Corporate
C0765,Customer_765,Male,Medina,Saudi Arabia,1/5/2022,SMB
C0766,Customer_766,Female,Khobar,Saudi Arabia,1/26/2024,Retail
C0767,Customer_767,Male,Khobar,Saudi Arabia,10/12/2024,SMB
C0768,Customer_768,Female,Dammam,Saudi Arabia,2/6/2024,Corporate
C0769,Customer_769,Female,Medina,Saudi Arabia,1/11/2019,SMB
C0770,Customer_770,Male,Khobar,Saudi Arabia,1/7/2023,Retail
C0771,Customer_771,Female,Jeddah,Saudi Arabia,10/26/2023,Retail
C0772,Customer_772,Female,Dammam,Saudi Arabia,8/15/2022,Corporate
C0773,Customer_773,Female,Medina,Saudi Arabia,6/25/2025,Retail
C0774,Customer_774,Female,Dammam,Saudi Arabia,7/18/2019,Retail
C0775,Customer_775,Male,Khobar,Saudi Arabia,3/8/2019,Retail
C0776,Customer_776,Male,Khobar,Saudi Arabia,2/13/2024,Retail
C0777,Customer_777,Female,Jeddah,Saudi Arabia,6/24/2020,SMB
C0778,Customer_778,Female,Jeddah,Saudi Arabia,1/27/2022,Retail
C0779,Customer_779,Female,Dammam,Saudi Arabia,12/4/2019,Corporate
C0780,Customer_780,Male,Riyadh,Saudi Arabia,6/12/2023,SMB
C0781,Customer_781,Female,Jeddah,Saudi Arabia,10/25/2023,SMB
C0782,Customer_782,Male,Riyadh,Saudi Arabia,1/5/2019,Retail
C0783,Customer_783,Female,Riyadh,Saudi Arabia,6/27/2020,SMB
C0784,Customer_784,Male,Medina,Saudi Arabia,12/28/2023,Retail
C0785,Customer_785,Male,Dammam,Saudi Arabia,5/8/2020,Corporate
C0786,Customer_786,Male,Khobar,Saudi Arabia,10/18/2019,Retail
C0787,Customer_787,Female,Riyadh,Saudi Arabia,2/24/2020,Retail
C0788,Customer_788,Female,Dammam,Saudi Arabia,5/10/2022,Retail
C0789,Customer_789,Female,Jeddah,Saudi Arabia,8/8/2020,Retail
C0790,Customer_790,Male,Medina,Saudi Arabia,11/3/2020,Corporate
C0791,Customer_791,Female,Jeddah,Saudi Arabia,9/12/2020,Corporate
C0792,Customer_792,Female,Jeddah,Saudi Arabia,12/22/2019,Retail
C0793,Customer_793,Male,Riyadh,Saudi Arabia,8/11/2025,SMB
C0794,Customer_794,Female,Dammam,Saudi Arabia,10/25/2023,Corporate
C0795,Customer_795,Male,Jeddah,Saudi Arabia,2/8/2022,SMB
C0796,Customer_796,Male,Jeddah,Saudi Arabia,3/16/2025,SMB
C0797,Customer_797,Female,Riyadh,Saudi Arabia,5/20/2022,Retail
C0798,Customer_798,Male,Khobar,Saudi Arabia,4/25/2022,SMB
C0799,Customer_799,Male,Jeddah,Saudi Arabia,7/20/2024,Corporate
C0800,Customer_800,Male,Jeddah,Saudi Arabia,8/8/2024,SMB
C0801,Customer_801,Male,Medina,Saudi Arabia,2/19/2019,Corporate
C0802,Customer_802,Female,Jeddah,Saudi Arabia,5/4/2023,SMB
C0803,Customer_803,Female,Dammam,Saudi Arabia,2/15/2025,SMB
C0804,Customer_804,Male,Khobar,Saudi Arabia,10/26/2019,Retail
C0805,Customer_805,Male,Riyadh,Saudi Arabia,12/9/2021,Retail
C0806,Customer_806,Male,Riyadh,Saudi Arabia,6/19/2023,SMB
C0807,Customer_807,Female,Medina,Saudi Arabia,8/29/2023,Corporate
C0808,Customer_808,Female,Riyadh,Saudi Arabia,1/6/2025,SMB
C0809,Customer_809,Male,Dammam,Saudi Arabia,12/9/2019,Corporate
C0810,Customer_810,Male,Medina,Saudi Arabia,4/12/2021,Retail
C0811,Customer_811,Female,Khobar,Saudi Arabia,7/30/2025,SMB
C0812,Customer_812,Male,Dammam,Saudi Arabia,11/27/2023,SMB
C0813,Customer_813,Male,Riyadh,Saudi Arabia,9/28/2021,Retail
C0814,Customer_814,Female,Riyadh,Saudi Arabia,2/1/2024,SMB
C0815,Customer_815,Male,Dammam,Saudi Arabia,12/20/2020,Retail
C0816,Customer_816,Male,Jeddah,Saudi Arabia,2/16/2019,Retail
C0817,Customer_817,Female,Dammam,Saudi Arabia,11/12/2024,SMB
C0818,Customer_818,Female,Jeddah,Saudi Arabia,3/4/2023,Retail
C0819,Customer_819,Female,Riyadh,Saudi Arabia,5/1/2019,Corporate
C0820,Customer_820,Female,Dammam,Saudi Arabia,11/15/2024,Retail
C0821,Customer_821,Female,Medina,Saudi Arabia,11/12/2019,Corporate
C0822,Customer_822,Female,Medina,Saudi Arabia,1/15/2023,Retail
C0823,Customer_823,Female,Medina,Saudi Arabia,11/14/2020,Corporate
C0824,Customer_824,Male,Dammam,Saudi Arabia,2/26/2020,SMB
C0825,Customer_825,Male,Jeddah,Saudi Arabia,9/15/2024,Retail
C0826,Customer_826,Male,Riyadh,Saudi Arabia,9/28/2021,Retail
C0827,Customer_827,Female,Dammam,Saudi Arabia,4/18/2023,Retail
C0828,Customer_828,Male,Riyadh,Saudi Arabia,3/14/2025,SMB
C0829,Customer_829,Female,Jeddah,Saudi Arabia,8/11/2022,Retail
C0830,Customer_830,Female,Dammam,Saudi Arabia,1/16/2022,Retail
C0831,Customer_831,Female,Riyadh,Saudi Arabia,8/18/2024,SMB
C0832,Customer_832,Male,Jeddah,Saudi Arabia,7/3/2021,SMB
C0833,Customer_833,Male,Khobar,Saudi Arabia,10/10/2019,Corporate
C0834,Customer_834,Female,Dammam,Saudi Arabia,9/2/2022,Retail
C0835,Customer_835,Female,Riyadh,Saudi Arabia,2/20/2023,Retail
C0836,Customer_836,Female,Medina,Saudi Arabia,5/29/2022,SMB
C0837,Customer_837,Male,Khobar,Saudi Arabia,2/17/2023,SMB
C0838,Customer_838,Female,Jeddah,Saudi Arabia,2/16/2025,Retail
C0839,Customer_839,Male,Riyadh,Saudi Arabia,8/7/2023,Retail
C0840,Customer_840,Male,Medina,Saudi Arabia,11/19/2022,SMB
C0841,Customer_841,Male,Dammam,Saudi Arabia,1/6/2019,SMB
C0842,Customer_842,Female,Dammam,Saudi Arabia,3/1/2020,Retail
C0843,Customer_843,Male,Khobar,Saudi Arabia,7/8/2024,Retail
C0844,Customer_844,Male,Dammam,Saudi Arabia,1/17/2020,Retail
C0845,Customer_845,Male,Medina,Saudi Arabia,8/19/2023,SMB
C0846,Customer_846,Female,Khobar,Saudi Arabia,12/14/2019,SMB
C0847,Customer_847,Male,Medina,Saudi Arabia,6/30/2020,SMB
C0848,Customer_848,Female,Riyadh,Saudi Arabia,8/21/2025,SMB
C0849,Customer_849,Male,Khobar,Saudi Arabia,6/19/2020,Retail
C0850,Customer_850,Female,Dammam,Saudi Arabia,7/14/2022,Corporate
C0851,Customer_851,Female,Dammam,Saudi Arabia,1/29/2024,Corporate
C0852,Customer_852,Male,Riyadh,Saudi Arabia,4/10/2021,Retail
C0853,Customer_853,Male,Jeddah,Saudi Arabia,3/8/2020,Retail
C0854,Customer_854,Female,Khobar,Saudi Arabia,7/10/2022,Corporate
C0855,Customer_855,Male,Medina,Saudi Arabia,1/7/2023,Retail
C0856,Customer_856,Female,Dammam,Saudi Arabia,3/12/2024,Corporate
C0857,Customer_857,Male,Riyadh,Saudi Arabia,10/7/2020,SMB
C0858,Customer_858,Female,Medina,Saudi Arabia,6/15/2019,Retail
C0859,Customer_859,Female,Jeddah,Saudi Arabia,1/9/2020,SMB
C0860,Customer_860,Male,Dammam,Saudi Arabia,6/12/2023,SMB
C0861,Customer_861,Male,Dammam,Saudi Arabia,12/1/2021,Retail
C0862,Customer_862,Male,Khobar,Saudi Arabia,1/27/2024,SMB
C0863,Customer_863,Male,Riyadh,Saudi Arabia,3/7/2024,Retail
C0864,Customer_864,Male,Riyadh,Saudi Arabia,2/18/2019,Retail
C0865,Customer_865,Male,Jeddah,Saudi Arabia,3/22/2021,Corporate
C0866,Customer_866,Female,Riyadh,Saudi Arabia,7/13/2025,SMB
C0867,Customer_867,Female,Riyadh,Saudi Arabia,3/31/2019,Retail
C0868,Customer_868,Male,Khobar,Saudi Arabia,6/11/2020,Retail
C0869,Customer_869,Female,Riyadh,Saudi Arabia,6/24/2019,Corporate
C0870,Customer_870,Male,Jeddah,Saudi Arabia,6/8/2025,Corporate
C0871,Customer_871,Female,Khobar,Saudi Arabia,5/1/2019,Corporate
C0872,Customer_872,Female,Jeddah,Saudi Arabia,12/20/2022,Retail
C0873,Customer_873,Male,Dammam,Saudi Arabia,2/20/2022,Corporate
C0874,Customer_874,Male,Riyadh,Saudi Arabia,11/20/2025,SMB
C0875,Customer_875,Male,Dammam,Saudi Arabia,8/5/2024,Corporate
C0876,Customer_876,Female,Riyadh,Saudi Arabia,12/26/2019,Corporate
C0877,Customer_877,Female,Jeddah,Saudi Arabia,9/14/2023,Retail
C0878,Customer_878,Male,Medina,Saudi Arabia,3/21/2019,Corporate
C0879,Customer_879,Female,Khobar,Saudi Arabia,2/8/2025,Corporate
C0880,Customer_880,Female,Medina,Saudi Arabia,8/19/2024,Corporate
C0881,Customer_881,Female,Dammam,Saudi Arabia,1/6/2021,Retail
C0882,Customer_882,Female,Medina,Saudi Arabia,6/16/2021,Retail
C0883,Customer_883,Female,Riyadh,Saudi Arabia,4/16/2024,SMB
C0884,Customer_884,Female,Medina,Saudi Arabia,8/11/2021,Retail
C0885,Customer_885,Male,Jeddah,Saudi Arabia,9/14/2021,Corporate
C0886,Customer_886,Male,Jeddah,Saudi Arabia,6/16/2025,Corporate
C0887,Customer_887,Female,Jeddah,Saudi Arabia,12/22/2020,Retail
C0888,Customer_888,Female,Dammam,Saudi Arabia,8/20/2025,Retail
C0889,Customer_889,Female,Medina,Saudi Arabia,4/27/2025,Retail
C0890,Customer_890,Male,Khobar,Saudi Arabia,1/29/2025,Corporate
C0891,Customer_891,Male,Khobar,Saudi Arabia,6/5/2019,Retail
C0892,Customer_892,Male,Jeddah,Saudi Arabia,9/30/2025,Retail
C0893,Customer_893,Male,Medina,Saudi Arabia,5/11/2024,Retail
C0894,Customer_894,Female,Medina,Saudi Arabia,4/5/2021,Retail
C0895,Customer_895,Female,Jeddah,Saudi Arabia,8/18/2022,Retail
C0896,Customer_896,Male,Jeddah,Saudi Arabia,7/30/2025,SMB
C0897,Customer_897,Male,Riyadh,Saudi Arabia,11/25/2024,Corporate
C0898,Customer_898,Male,Dammam,Saudi Arabia,6/9/2023,SMB
C0899,Customer_899,Male,Dammam,Saudi Arabia,5/21/2022,Corporate
C0900,Customer_900,Male,Jeddah,Saudi Arabia,11/25/2023,SMB
C0901,Customer_901,Female,Dammam,Saudi Arabia,12/14/2020,SMB
C0902,Customer_902,Female,Jeddah,Saudi Arabia,8/9/2025,Retail
C0903,Customer_903,Female,Dammam,Saudi Arabia,4/21/2022,Retail
C0904,Customer_904,Male,Riyadh,Saudi Arabia,6/4/2025,Corporate
C0905,Customer_905,Male,Jeddah,Saudi Arabia,10/3/2025,Corporate
C0906,Customer_906,Male,Medina,Saudi Arabia,3/2/2020,Corporate
C0907,Customer_907,Male,Dammam,Saudi Arabia,11/15/2019,Retail
C0908,Customer_908,Female,Dammam,Saudi Arabia,11/18/2020,SMB
C0909,Customer_909,Male,Dammam,Saudi Arabia,1/4/2024,Retail
C0910,Customer_910,Female,Jeddah,Saudi Arabia,10/19/2021,SMB
C0911,Customer_911,Male,Dammam,Saudi Arabia,11/17/2021,Retail
C0912,Customer_912,Male,Riyadh,Saudi Arabia,4/30/2023,Corporate
C0913,Customer_913,Female,Jeddah,Saudi Arabia,8/23/2023,Corporate
C0914,Customer_914,Female,Dammam,Saudi Arabia,2/14/2025,Corporate
C0915,Customer_915,Male,Khobar,Saudi Arabia,6/25/2025,SMB
C0916,Customer_916,Male,Jeddah,Saudi Arabia,1/23/2024,Retail
C0917,Customer_917,Male,Dammam,Saudi Arabia,3/24/2019,Corporate
C0918,Customer_918,Female,Riyadh,Saudi Arabia,10/31/2019,Corporate
C0919,Customer_919,Male,Khobar,Saudi Arabia,10/21/2020,SMB
C0920,Customer_920,Male,Medina,Saudi Arabia,1/17/2020,Corporate
C0921,Customer_921,Female,Riyadh,Saudi Arabia,11/2/2023,SMB
C0922,Customer_922,Male,Medina,Saudi Arabia,11/14/2023,Retail
C0923,Customer_923,Male,Riyadh,Saudi Arabia,9/18/2022,Retail
C0924,Customer_924,Male,Khobar,Saudi Arabia,3/19/2025,SMB
C0925,Customer_925,Female,Dammam,Saudi Arabia,5/3/2022,Retail
C0926,Customer_926,Male,Riyadh,Saudi Arabia,5/29/2023,SMB
C0927,Customer_927,Female,Jeddah,Saudi Arabia,8/12/2019,Corporate
C0928,Customer_928,Male,Khobar,Saudi Arabia,12/25/2019,Corporate
C0929,Customer_929,Female,Jeddah,Saudi Arabia,2/2/2020,Retail
C0930,Customer_930,Male,Jeddah,Saudi Arabia,4/10/2022,Retail
C0931,Customer_931,Female,Riyadh,Saudi Arabia,6/17/2022,Corporate
C0932,Customer_932,Female,Khobar,Saudi Arabia,12/21/2021,Retail
C0933,Customer_933,Female,Jeddah,Saudi Arabia,2/28/2023,Corporate
C0934,Customer_934,Female,Jeddah,Saudi Arabia,12/31/2023,Retail
C0935,Customer_935,Female,Khobar,Saudi Arabia,3/19/2024,Corporate
C0936,Customer_936,Male,Dammam,Saudi Arabia,4/30/2025,Retail
C0937,Customer_937,Male,Riyadh,Saudi Arabia,12/18/2019,SMB
C0938,Customer_938,Female,Medina,Saudi Arabia,8/23/2023,SMB
C0939,Customer_939,Male,Medina,Saudi Arabia,9/7/2019,Corporate
C0940,Customer_940,Female,Medina,Saudi Arabia,4/28/2024,SMB
C0941,Customer_941,Male,Khobar,Saudi Arabia,5/9/2022,Retail
C0942,Customer_942,Female,Riyadh,Saudi Arabia,8/18/2024,SMB
C0943,Customer_943,Male,Riyadh,Saudi Arabia,1/14/2024,Retail
C0944,Customer_944,Male,Jeddah,Saudi Arabia,2/28/2021,Retail
C0945,Customer_945,Male,Khobar,Saudi Arabia,11/17/2019,SMB
C0946,Customer_946,Female,Jeddah,Saudi Arabia,8/28/2020,SMB
C0947,Customer_947,Female,Dammam,Saudi Arabia,10/2/2019,Retail
C0948,Customer_948,Female,Medina,Saudi Arabia,6/16/2023,SMB
C0949,Customer_949,Female,Dammam,Saudi Arabia,10/29/2024,Corporate
C0950,Customer_950,Male,Medina,Saudi Arabia,8/3/2025,SMB
C0951,Customer_951,Female,Riyadh,Saudi Arabia,8/25/2023,Retail
C0952,Customer_952,Male,Medina,Saudi Arabia,8/5/2025,SMB
C0953,Customer_953,Male,Riyadh,Saudi Arabia,4/23/2025,Retail
C0954,Customer_954,Female,Medina,Saudi Arabia,11/9/2022,Corporate
C0955,Customer_955,Female,Khobar,Saudi Arabia,6/11/2024,SMB
C0956,Customer_956,Female,Riyadh,Saudi Arabia,12/6/2020,Corporate
C0957,Customer_957,Female,Jeddah,Saudi Arabia,12/7/2025,SMB
C0958,Customer_958,Female,Riyadh,Saudi Arabia,6/10/2023,Corporate
C0959,Customer_959,Male,Riyadh,Saudi Arabia,4/30/2024,Corporate
C0960,Customer_960,Female,Riyadh,Saudi Arabia,10/15/2022,Corporate
C0961,Customer_961,Female,Dammam,Saudi Arabia,7/6/2024,SMB
C0962,Customer_962,Male,Jeddah,Saudi Arabia,7/4/2020,Corporate
C0963,Customer_963,Female,Dammam,Saudi Arabia,1/8/2022,SMB
C0964,Customer_964,Female,Medina,Saudi Arabia,1/1/2020,Retail
C0965,Customer_965,Female,Jeddah,Saudi Arabia,7/26/2023,SMB
C0966,Customer_966,Female,Medina,Saudi Arabia,3/12/2023,Retail
C0967,Customer_967,Male,Riyadh,Saudi Arabia,6/28/2022,SMB
C0968,Customer_968,Female,Jeddah,Saudi Arabia,11/17/2024,SMB
C0969,Customer_969,Male,Jeddah,Saudi Arabia,2/28/2021,Retail
C0970,Customer_970,Male,Jeddah,Saudi Arabia,5/16/2019,Corporate
C0971,Customer_971,Male,Dammam,Saudi Arabia,3/26/2021,Corporate
C0972,Customer_972,Female,Khobar,Saudi Arabia,8/30/2024,Corporate
C0973,Customer_973,Male,Riyadh,Saudi Arabia,9/17/2021,Corporate
C0974,Customer_974,Female,Medina,Saudi Arabia,1/2/2024,Retail
C0975,Customer_975,Female,Medina,Saudi Arabia,3/8/2025,Corporate
C0976,Customer_976,Female,Jeddah,Saudi Arabia,11/25/2021,SMB
C0977,Customer_977,Male,Dammam,Saudi Arabia,4/23/2019,Corporate
C0978,Customer_978,Male,Jeddah,Saudi Arabia,6/1/2025,Retail
C0979,Customer_979,Male,Jeddah,Saudi Arabia,4/26/2021,Corporate
C0980,Customer_980,Female,Medina,Saudi Arabia,3/24/2019,SMB
C0981,Customer_981,Male,Khobar,Saudi Arabia,6/25/2020,SMB
C0982,Customer_982,Male,Medina,Saudi Arabia,2/4/2019,Retail
C0983,Customer_983,Female,Medina,Saudi Arabia,6/5/2022,SMB
C0984,Customer_984,Female,Khobar,Saudi Arabia,3/23/2023,Corporate
C0985,Customer_985,Female,Dammam,Saudi Arabia,6/12/2021,Corporate
C0986,Customer_986,Female,Medina,Saudi Arabia,12/29/2025,Corporate
C0987,Customer_987,Male,Riyadh,Saudi Arabia,9/26/2024,SMB
C0988,Customer_988,Female,Medina,Saudi Arabia,8/29/2025,SMB
C0989,Customer_989,Female,Dammam,Saudi Arabia,3/18/2020,Corporate
C0990,Customer_990,Male,Dammam,Saudi Arabia,2/6/2022,SMB
C0991,Customer_991,Female,Dammam,Saudi Arabia,12/5/2021,SMB
C0992,Customer_992,Female,Jeddah,Saudi Arabia,9/6/2020,SMB
C0993,Customer_993,Male,Riyadh,Saudi Arabia,9/23/2025,Corporate
C0994,Customer_994,Female,Jeddah,Saudi Arabia,4/15/2019,SMB
C0995,Customer_995,Female,Dammam,Saudi Arabia,11/28/2021,Corporate
C0996,Customer_996,Female,Khobar,Saudi Arabia,5/25/2019,SMB
C0997,Customer_997,Male,Dammam,Saudi Arabia,6/29/2021,SMB
C0998,Customer_998,Female,Dammam,Saudi Arabia,9/8/2024,Corporate
C0999,Customer_999,Male,Medina,Saudi Arabia,1/11/2021,Corporate
C1000,Customer_1000,Male,Khobar,Saudi Arabia,6/8/2020,SMB
C1001,Customer_1001,Female,Medina,Saudi Arabia,1/19/2021,SMB
C1002,Customer_1002,Female,Riyadh,Saudi Arabia,6/29/2021,Corporate
C1003,Customer_1003,Male,Dammam,Saudi Arabia,9/19/2023,Corporate
C1004,Customer_1004,Female,Dammam,Saudi Arabia,7/26/2025,Corporate
C1005,Customer_1005,Female,Riyadh,Saudi Arabia,4/11/2024,Retail
C1006,Customer_1006,Male,Khobar,Saudi Arabia,3/7/2021,SMB
C1007,Customer_1007,Male,Khobar,Saudi Arabia,12/10/2024,Corporate
C1008,Customer_1008,Female,Riyadh,Saudi Arabia,9/9/2020,Retail
C1009,Customer_1009,Male,Dammam,Saudi Arabia,8/4/2023,SMB
C1010,Customer_1010,Female,Jeddah,Saudi Arabia,7/19/2022,SMB
C1011,Customer_1011,Male,Riyadh,Saudi Arabia,6/20/2024,Corporate
C1012,Customer_1012,Male,Dammam,Saudi Arabia,8/26/2019,Retail
C1013,Customer_1013,Female,Dammam,Saudi Arabia,5/7/2021,Retail
C1014,Customer_1014,Male,Khobar,Saudi Arabia,12/27/2019,Retail
C1015,Customer_1015,Female,Khobar,Saudi Arabia,7/11/2023,Corporate
C1016,Customer_1016,Female,Khobar,Saudi Arabia,1/20/2019,Retail
C1017,Customer_1017,Male,Dammam,Saudi Arabia,2/27/2019,Corporate
C1018,Customer_1018,Male,Riyadh,Saudi Arabia,1/17/2019,SMB
C1019,Customer_1019,Male,Jeddah,Saudi Arabia,11/11/2022,Corporate
C1020,Customer_1020,Male,Riyadh,Saudi Arabia,4/21/2023,SMB
C1021,Customer_1021,Female,Jeddah,Saudi Arabia,9/25/2019,Retail
C1022,Customer_1022,Female,Dammam,Saudi Arabia,2/11/2024,SMB
C1023,Customer_1023,Female,Khobar,Saudi Arabia,7/2/2020,Corporate
C1024,Customer_1024,Female,Dammam,Saudi Arabia,2/10/2021,Retail
C1025,Customer_1025,Female,Riyadh,Saudi Arabia,7/24/2021,Retail
C1026,Customer_1026,Male,Jeddah,Saudi Arabia,3/31/2019,SMB
C1027,Customer_1027,Male,Riyadh,Saudi Arabia,2/10/2023,SMB
C1028,Customer_1028,Male,Khobar,Saudi Arabia,11/13/2021,SMB
C1029,Customer_1029,Male,Medina,Saudi Arabia,7/16/2019,SMB
C1030,Customer_1030,Male,Riyadh,Saudi Arabia,7/17/2019,SMB
C1031,Customer_1031,Male,Khobar,Saudi Arabia,12/25/2023,Corporate
C1032,Customer_1032,Male,Medina,Saudi Arabia,11/1/2021,Corporate
C1033,Customer_1033,Male,Jeddah,Saudi Arabia,2/8/2019,Corporate
C1034,Customer_1034,Female,Riyadh,Saudi Arabia,11/1/2024,Corporate
C1035,Customer_1035,Male,Khobar,Saudi Arabia,3/5/2020,SMB
C1036,Customer_1036,Male,Dammam,Saudi Arabia,4/11/2020,Retail
C1037,Customer_1037,Female,Jeddah,Saudi Arabia,10/30/2025,Retail
C1038,Customer_1038,Female,Medina,Saudi Arabia,4/6/2021,Corporate
C1039,Customer_1039,Female,Dammam,Saudi Arabia,10/18/2020,Retail
C1040,Customer_1040,Female,Jeddah,Saudi Arabia,5/22/2024,Corporate
C1041,Customer_1041,Male,Riyadh,Saudi Arabia,2/22/2019,SMB
C1042,Customer_1042,Male,Riyadh,Saudi Arabia,6/9/2025,SMB
C1043,Customer_1043,Female,Jeddah,Saudi Arabia,1/4/2020,SMB
C1044,Customer_1044,Male,Riyadh,Saudi Arabia,11/14/2021,SMB
C1045,Customer_1045,Male,Khobar,Saudi Arabia,4/27/2022,Corporate
C1046,Customer_1046,Female,Riyadh,Saudi Arabia,2/13/2020,Retail
C1047,Customer_1047,Male,Dammam,Saudi Arabia,1/15/2023,SMB
C1048,Customer_1048,Female,Khobar,Saudi Arabia,4/19/2020,Retail
C1049,Customer_1049,Male,Riyadh,Saudi Arabia,7/20/2020,SMB
C1050,Customer_1050,Male,Dammam,Saudi Arabia,1/4/2023,Corporate
C1051,Customer_1051,Female,Riyadh,Saudi Arabia,3/7/2023,Corporate
C1052,Customer_1052,Male,Riyadh,Saudi Arabia,6/30/2023,Corporate
C1053,Customer_1053,Female,Dammam,Saudi Arabia,4/29/2023,SMB
C1054,Customer_1054,Female,Khobar,Saudi Arabia,11/14/2020,Retail
C1055,Customer_1055,Male,Riyadh,Saudi Arabia,10/14/2020,Retail
C1056,Customer_1056,Female,Medina,Saudi Arabia,5/31/2024,SMB
C1057,Customer_1057,Female,Jeddah,Saudi Arabia,11/8/2025,Corporate
C1058,Customer_1058,Female,Medina,Saudi Arabia,4/29/2019,SMB
C1059,Customer_1059,Male,Khobar,Saudi Arabia,6/22/2024,Retail
C1060,Customer_1060,Female,Khobar,Saudi Arabia,7/8/2019,Retail
C1061,Customer_1061,Female,Dammam,Saudi Arabia,2/20/2019,SMB
C1062,Customer_1062,Male,Dammam,Saudi Arabia,10/27/2024,SMB
C1063,Customer_1063,Male,Khobar,Saudi Arabia,10/15/2021,Corporate
C1064,Customer_1064,Female,Khobar,Saudi Arabia,8/31/2020,SMB
C1065,Customer_1065,Male,Riyadh,Saudi Arabia,10/4/2020,SMB
C1066,Customer_1066,Female,Khobar,Saudi Arabia,11/8/2020,Retail
C1067,Customer_1067,Female,Dammam,Saudi Arabia,9/13/2021,Corporate
C1068,Customer_1068,Female,Riyadh,Saudi Arabia,9/7/2024,Retail
C1069,Customer_1069,Female,Khobar,Saudi Arabia,8/20/2021,Retail
C1070,Customer_1070,Female,Khobar,Saudi Arabia,6/5/2025,Corporate
C1071,Customer_1071,Male,Khobar,Saudi Arabia,1/6/2024,Corporate
C1072,Customer_1072,Male,Khobar,Saudi Arabia,3/14/2019,Retail
C1073,Customer_1073,Female,Khobar,Saudi Arabia,5/27/2019,SMB
C1074,Customer_1074,Male,Riyadh,Saudi Arabia,10/10/2025,SMB
C1075,Customer_1075,Female,Medina,Saudi Arabia,4/22/2025,Retail
C1076,Customer_1076,Female,Dammam,Saudi Arabia,1/28/2023,Retail
C1077,Customer_1077,Male,Khobar,Saudi Arabia,9/21/2022,SMB
C1078,Customer_1078,Female,Dammam,Saudi Arabia,1/28/2024,Retail
C1079,Customer_1079,Male,Jeddah,Saudi Arabia,1/9/2019,Corporate
C1080,Customer_1080,Female,Dammam,Saudi Arabia,2/21/2025,SMB
C1081,Customer_1081,Female,Riyadh,Saudi Arabia,7/7/2019,Retail
C1082,Customer_1082,Female,Jeddah,Saudi Arabia,8/4/2023,Retail
C1083,Customer_1083,Female,Medina,Saudi Arabia,3/13/2021,Retail
